,날짜,종가,전일비,시가,고가,저가,거래량,5일선,8일선,10일선,30일선,45일선,60일선,120일선
13,2020.02.27,11400.0,450.0,11800.0,12100.0,11250.0,1638944.0,11530.0,11875.0,11980.0,13515.0,14075.555555555555,14060.833333333334,14377.25
12,2020.02.28,11100.0,300.0,11200.0,11500.0,11000.0,1373888.0,11370.0,11693.75,11850.0,13320.0,14011.111111111111,14004.166666666666,14369.333333333334
11,2020.03.02,11500.0,400.0,11200.0,11750.0,11000.0,1157957.0,11500.0,11556.25,11760.0,13175.0,13948.888888888889,13955.833333333334,14367.25
10,2020.03.03,11500.0,0.0,11850.0,12200.0,11450.0,2339000.0,11470.0,11468.75,11655.0,13036.666666666666,13901.111111111111,13920.0,14359.75
9,2020.03.04,11700.0,200.0,11350.0,11850.0,11300.0,1230893.0,11440.0,11443.75,11565.0,12906.666666666666,13852.222222222223,13885.833333333334,14355.166666666666
5,2020.03.05,12050.0,350.0,11900.0,13150.0,11800.0,6794384.0,11570.0,11593.75,11550.0,12763.333333333334,13807.777777777777,13866.666666666666,14357.25
4,2020.03.06,11800.0,250.0,11900.0,12000.0,11550.0,1344389.0,11710.0,11612.5,11540.0,12625.0,13746.666666666666,13834.166666666666,14361.0
3,2020.03.09,11150.0,650.0,11550.0,11650.0,11100.0,1326762.0,11640.0,11525.0,11570.0,12475.0,13674.444444444445,13785.833333333334,14356.416666666666
2,2020.03.10,11450.0,300.0,10900.0,11450.0,10850.0,1601301.0,11630.0,11531.25,11550.0,12356.666666666666,13620.0,13737.5,14356.0
1,2020.03.11,10950.0,500.0,11650.0,11650.0,10850.0,1382970.0,11480.0,11512.5,11460.0,12235.0,13576.666666666666,13689.166666666666,14349.75
